360 ONE QUANT FUND REGULAR GROWTH	19.4439
360 ONE QUANT FUND REGULAR INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL	19.4439
Aditya Birla Sun Life Banking and Financial Services Fund - DIRECT - IDCW	32.24
Aditya Birla Sun Life Banking and Financial Services Fund - Direct Plan - Growth	68.63
Aditya Birla Sun Life Banking and Financial Services Fund - REGULAR - IDCW	23.86
Aditya Birla Sun Life Banking and Financial Services Fund - Regular Plan - Growth	61.23
Aditya Birla Sun Life Business Cycle Fund-Direct Growth	15.81
Aditya Birla Sun Life Business Cycle Fund-Direct IDCW Payout	14.73
Aditya Birla Sun Life Business Cycle Fund-Regular IDCW Payout	14.03
Aditya Birla Sun Life Business Cycle Fund-Regular-Growth	15.07
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan - Growth - Direct Plan	37.3501
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan - Growth - Regular Plan	35.7925
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan -Direct - IDCW	21.5614
Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan -Regular - IDCW	20.6236
Aditya Birla Sun Life Conglomerate Fund-Direct Growth	10.74
Aditya Birla Sun Life Conglomerate Fund-Direct IDCW Payout	10.75
Aditya Birla Sun Life Conglomerate Fund-Regular Growth	10.66
Aditya Birla Sun Life Conglomerate Fund-Regular IDCW Payout	10.67
Aditya Birla Sun Life Digital India Fund - Growth - Direct Plan	194.79
Aditya Birla Sun Life Digital India Fund - Growth - Regular Plan	173.24
Aditya Birla Sun Life Digital India Fund -DIRECT - IDCW	62.26
Aditya Birla Sun Life Digital India Fund -Regular - IDCW	45.81
Aditya Birla Sun Life ESG Integration Strategy Fund-Direct - Payout of IDCW	16.58
Aditya Birla Sun Life ESG Integration Strategy Fund-Direct Plan-Growth	19.02
Aditya Birla Sun Life ESG Integration Strategy Fund-Regular - Payout of IDCW	15.52
Aditya Birla Sun Life ESG Integration Strategy Fund-Regular Plan-Growth	17.81
Aditya Birla Sun Life India Gennext Fund - Growth - Direct Plan	244.38
Aditya Birla Sun Life India Gennext Fund -DIRECT - IDCW	50.53
Aditya Birla Sun Life India Gennext Fund -Regular - IDCW	39.87
Aditya Birla Sun Life India Gennext Fund-Growth Option	213.86
Aditya Birla Sun Life Infrastructure Fund -  Direct - IDCW	45.97
Aditya Birla Sun Life Infrastructure Fund -  Regular - IDCW	27.33
Aditya Birla Sun Life Infrastructure Fund - Growth - Direct Plan	103.15
Aditya Birla Sun Life Infrastructure Fund-Growth	93.58
Aditya Birla Sun Life International Equity Fund - Direct - IDCW	43.5837
Aditya Birla Sun Life International Equity Fund - Growth - Direct Plan	43.5579
Aditya Birla Sun Life International Equity Fund - Growth - Regular Plan	40.4188
Aditya Birla Sun Life International Equity Fund - Regular - IDCW	18.5012
Aditya Birla Sun Life International Equity Fund - Plan B - Direct - IDCW	23.1342
Aditya Birla Sun Life International Equity Fund - Plan B - Growth - Direct Plan	30.2806
Aditya Birla Sun Life International Equity Fund - Plan B - Growth - Regular Plan	28.8036
Aditya Birla Sun Life International Equity Fund - Plan B - Regular - IDCW	19.8371
Aditya Birla Sun Life Manufacturing Equity Fund - Direct - IDCW	21.76
Aditya Birla Sun Life Manufacturing Equity Fund - Direct Plan - Growth	34.51
Aditya Birla Sun Life Manufacturing Equity Fund - Regular - IDCW	19.92
Aditya Birla Sun Life Manufacturing Equity Fund - Regular Plan - Growth	31.4
Aditya Birla Sun Life MNC Fund - DIRECT - IDCW	477.56
Aditya Birla Sun Life MNC Fund - Growth - Direct Plan	1493.44
Aditya Birla Sun Life MNC Fund - Growth - Regular Plan	1342.7
Aditya Birla Sun Life MNC Fund - Regular - IDCW	231.9
Aditya Birla Sun Life Pharma and Healthcare Fund-Direct - Payout of IDCW	22.65
Aditya Birla Sun Life Pharma and Healthcare Fund-Direct-Growth	32.75
Aditya Birla Sun Life Pharma and Healthcare Fund-Regular - Payout of IDCW	20.97
Aditya Birla Sun Life Pharma and Healthcare Fund-Regular-Growth	29.86
Aditya Birla Sun Life PSU Equity Fund-Direct - Payout of IDCW	29.05
Aditya Birla Sun Life PSU Equity Fund-Direct Plan-Growth	35.93
Aditya Birla Sun Life PSU Equity Fund-Regular - Payout of IDCW	25.13
Aditya Birla Sun Life PSU Equity Fund-Regular Plan-Growth	32.91
Aditya Birla Sun Life Quant Fund - Direct Growth	9.63
Aditya Birla Sun Life Quant Fund - Direct IDCW Payout	9.62
Aditya Birla Sun Life Quant Fund - Regular Growth	9.48
Aditya Birla Sun Life Quant Fund - Regular IDCW Payout	9.47
Aditya Birla Sun Life Special Opportunities Fund-Direct - IDCW	21.38
Aditya Birla Sun Life Special Opportunities Fund-Direct-Growth	25.84
Aditya Birla Sun Life Special Opportunities Fund-Regular - IDCW	19.98
Aditya Birla Sun Life Special Opportunities Fund-Regular Plan-Growth	24.15
Aditya Birla Sun Life Transportation and Logistics Fund-Direct Growth	13.82
Aditya Birla Sun Life Transportation and Logistics Fund-Direct IDCW	13.81
Aditya Birla Sun Life Transportation and Logistics Fund-Regular Growth	13.49
Aditya Birla Sun Life Transportation and Logistics Fund-Regular IDCW	13.49
Axis Business Cycles Fund - Direct Plan - Growth	16.87
Axis Business Cycles Fund - Direct Plan - IDCW	16.86
Axis Business Cycles Fund - Regular Plan - Growth	16.34
Axis Business Cycles Fund - Regular Plan - IDCW	16.34
Axis Consumption Fund Direct Plan - Growth	9.40
Axis Consumption Fund Direct Plan - IDCW	9.40
Axis Consumption Fund Regular Plan - Growth	9.29
Axis Consumption Fund Regular Plan - IDCW	9.29
Axis ESG Integration Strategy Fund - Direct Plan - Growth Option	22.83
Axis ESG Integration Strategy Fund - Direct Plan - IDCW	16.26
Axis ESG Integration Strategy Fund - Regular Plan - Growth Option	21.29
Axis ESG Integration Strategy Fund - Regular Plan - IDCW	15.15
Axis India Manufacturing Fund - Direct Plan - Growth	13.85
Axis India Manufacturing Fund - Direct Plan - IDCW	13.84
Axis India Manufacturing Fund - Regular Plan - Growth	13.55
Axis India Manufacturing Fund - Regular Plan - IDCW	13.55
Axis Innovation Fund - Direct Plan - Growth Option	19.49
Axis Innovation Fund - Direct Plan - IDCW	17.74
Axis Innovation Fund - Regular Plan - Growth Option	18.37
Axis Innovation Fund - Regular Plan - IDCW	16.72
Axis Momentum Fund - Direct Plan - Growth Option	9.31
Axis Momentum Fund - Direct Plan - IDCW Option	9.31
Axis Momentum Fund - Regular Plan - Growth Option	9.23
Axis Momentum Fund - Regular Plan - IDCW Option	9.23
Axis Quant Fund - Direct Plan - Growth	16.81
Axis Quant Fund - Direct Plan - IDCW	16.80
Axis Quant Fund - Regular Plan - Growth	15.77
Axis Quant Fund - Regular Plan - IDCW	15.77
BAJAJ FINSERV CONSUMPTION FUND - DIRECT - GROWTH	9.621
BAJAJ FINSERV CONSUMPTION FUND - DIRECT - IDCW	9.621
BAJAJ FINSERV CONSUMPTION FUND - REGULAR - GROWTH	9.530
BAJAJ FINSERV CONSUMPTION FUND - REGULAR - IDCW	9.530
BAJAJ FINSERV HEALTHCARE FUND - DIRECT - GROWTH	9.520
BAJAJ FINSERV HEALTHCARE FUND - DIRECT - IDCW	9.520
BAJAJ FINSERV HEALTHCARE FUND - REGULAR - GROWTH	9.439
BAJAJ FINSERV HEALTHCARE FUND - REGULAR - IDCW	9.439
Bandhan Business Cycle Fund - Direct Plan - Growth	10.041
Bandhan Business Cycle Fund - Direct Plan - IDCW	10.041
Bandhan Business Cycle Fund - Regular Plan - Growth	9.927
Bandhan Business Cycle Fund - Regular Plan - IDCW	9.927
BANDHAN FINANCIAL SERVICES FUND - DIRECT PLAN - GROWTH	15.312
BANDHAN FINANCIAL SERVICES FUND - DIRECT PLAN - IDCW	14.263
BANDHAN FINANCIAL SERVICES FUND - REGULAR PLAN - GROWTH	14.839
BANDHAN FINANCIAL SERVICES FUND - REGULAR PLAN - IDCW	13.830
BANDHAN Infrastructure Fund - Regular Plan - Growth	50.302
BANDHAN Infrastructure Fund - Regular Plan - IDCW	40.013
BANDHAN Infrastructure Fund-Direct Plan-Growth	58.732
BANDHAN Infrastructure Fund-Direct Plan-IDCW	48.762
Bandhan Innovation Fund - Direct Plan - Growth	12.747
Bandhan Innovation Fund - Direct Plan - IDCW	12.747
Bandhan Innovation Fund - Regular Plan - Growth	12.517
Bandhan Innovation Fund - Regular Plan - IDCW	12.517
BANDHAN TRANSPORTATION AND LOGISTICS FUND - GROWTH - DIRECT PLAN	17.802
BANDHAN TRANSPORTATION AND LOGISTICS FUND - GROWTH - REGULAR PLAN	17.061
BANDHAN TRANSPORTATION AND LOGISTICS FUND - IDCW - DIRECT PLAN	17.783
BANDHAN TRANSPORTATION AND LOGISTICS FUND - IDCW - REGULAR PLAN	17.061
Bank of India Business Cycle Fund - Direct Plan - Dividend	9.20
Bank of India Business Cycle Fund - Direct Plan - Growth	9.20
Bank of India Business Cycle Fund - Regular Plan - Dividend	9.11
Bank of India Business Cycle Fund - Regular Plan - Growth	9.11
Bank of India Consumption Fund - Direct - Growth	10.59
Bank of India Consumption Fund - Direct - IDCW	10.59
Bank of India Consumption Fund - Regular - Growth	10.52
Bank of India Consumption Fund - Regular - IDCW	10.52
BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Growth	65.14
BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Quarterly IDCW	64.04
BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Regular IDCW	61.47
BANK OF INDIA Manufacturing & Infrastructure Fund-Growth	55.73
BANK OF INDIA Manufacturing & Infrastructure Fund-Quarterly IDCW	36.18
BANK OF INDIA Manufacturing & Infrastructure Fund-Regular IDCW	35.52
Baroda BNP Paribas Banking and Financial Services Fund - Direct - Growth Option	53.9016
Baroda BNP Paribas Banking and Financial Services Fund - Direct - IDCW Option	24.7442
Baroda BNP Paribas Banking and Financial Services Fund - Regular - Growth Option	48.2232
Baroda BNP Paribas Banking and Financial Services Fund - Regular - IDCW Option	21.6649
Baroda BNP Paribas Business Cycle Fund - Direct Plan - Growth	16.4498
Baroda BNP Paribas Business Cycle Fund - Direct Plan - IDCW Option	15.0087
Baroda BNP Paribas Business Cycle Fund - Regular Plan - Growth	15.5699
Baroda BNP Paribas Business Cycle Fund - Regular Plan - IDCW Option	14.2090
Baroda BNP Paribas Energy Opportunities Fund - Direct Plan - Growth Option	11.3578
Baroda BNP Paribas Energy Opportunities Fund - Direct Plan - IDCW Option	11.3578
Baroda BNP Paribas Energy Opportunities Fund - Regular Plan - Growth Option	11.2908
Baroda BNP Paribas Energy Opportunities Fund - Regular Plan - ICDW Option	11.2908
BARODA BNP PARIBAS India Consumption Fund - Direct Plan - Growth Option	34.1983
BARODA BNP PARIBAS India Consumption Fund - Direct Plan - IDCW Option	23.7672
BARODA BNP PARIBAS India Consumption Fund - Regular Plan - Growth Option	30.9054
BARODA BNP PARIBAS India Consumption Fund - Regular Plan - IDCW Option	20.8187
Baroda BNP Paribas Innovation Fund Direct plan - Growth Option	12.3146
Baroda BNP Paribas Innovation Fund Direct plan - IDCW Option	12.3146
Baroda BNP Paribas Innovation Fund Regular plan - Growth Option	12.0552
Baroda BNP Paribas Innovation Fund Regular plan - IDCW Option	11.9339
Baroda BNP Paribas Manufacturing Fund - Direct Plan - Growth Option	9.6577
Baroda BNP Paribas Manufacturing Fund - Direct Plan - IDCW Option	9.6577
Baroda BNP Paribas Manufacturing Fund - Regular Plan - Growth Option	9.5090
Baroda BNP Paribas Manufacturing Fund - Regular Plan - IDCW Option	9.5090
CANARA ROBECO CONSUMER TRENDS FUND - DIRECT PLAN - GROWTH OPTION	126.0000
CANARA ROBECO CONSUMER TRENDS FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	90.4900
CANARA ROBECO CONSUMER TRENDS FUND - REGULAR PLAN - GROWTH OPTION	109.6900
CANARA ROBECO CONSUMER TRENDS FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	49.5900
CANARA ROBECO INFRASTRUCTURE FUND - DIRECT PLAN - GROWTH OPTION	179.4700
CANARA ROBECO INFRASTRUCTURE FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	90.2800
CANARA ROBECO INFRASTRUCTURE FUND - REGULAR PLAN - GROWTH OPTION	159.7800
CANARA ROBECO INFRASTRUCTURE FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	64.6100
Canara Robeco Manufacturing Fund - Direct Plan - Growth Option	12.5000
Canara Robeco Manufacturing Fund - Direct Plan - IDWC Option	12.5100
Canara Robeco Manufacturing Fund - Regular Plan - Growth Option	12.2800
Canara Robeco Manufacturing Fund -Regular Plan - IDWC Option	12.2700
DSP Banking & Financial Services Fund - Direct - Growth	13.678
DSP Banking & Financial Services Fund - Direct - IDCW	12.633
DSP Banking & Financial Services Fund - Regular - Growth	13.364
DSP Banking & Financial Services Fund - Regular - IDCW	13.364
DSP Business Cycle Fund - Direct - Growth	10.053
DSP Business Cycle Fund - Direct - IDCW	10.053
DSP Business Cycle Fund - Regular - Growth	9.973
DSP Business Cycle Fund - Regular - IDCW	9.973
DSP Healthcare Fund - Direct Plan - Growth	41.845
DSP Healthcare Fund - Direct Plan - IDCW	26.271
DSP Healthcare Fund - Regular Plan - Growth	37.948
DSP Healthcare Fund - Regular Plan - IDCW	23.875
DSP India T.I.G.E.R. Fund - Direct Plan - Growth	336.9
DSP India T.I.G.E.R. Fund - Direct Plan - IDCW	53.762
DSP India T.I.G.E.R. Fund - Regular Plan - Growth	310.143
DSP India T.I.G.E.R. Fund - Regular Plan - IDCW	29.138
DSP Natural Resources and New Energy Fund - Direct Plan - Growth	98.121
DSP Natural Resources and New Energy Fund - Direct Plan - IDCW	33.808
DSP Natural Resources And New Energy Fund - Regular - Growth	88.274
DSP Natural Resources And New Energy Fund - Regular Plan - IDCW	28.241
DSP Quant Fund - Direct Plan - Growth	22.327
DSP Quant Fund - Direct Plan - IDCW	18.503
DSP Quant Fund - Regular Plan - Growth	21.354
DSP Quant Fund - Regular Plan - IDCW	17.676
Edelweiss Business Cycle Fund - Direct Plan - Growth	9.0617
Edelweiss Business Cycle Fund - Direct Plan - IDCW Option	9.0617
Edelweiss Business Cycle Fund - Regular Plan - Growth	8.9264
Edelweiss Business Cycle Fund - Regular Plan - IDCW Option	8.9264
Edelweiss Consumption Fund - Direct - Growth	11.0172
Edelweiss Consumption Fund - Direct - IDCW - Payout	11.0172
Edelweiss Consumption Fund - Regular - Growth	10.9525
Edelweiss Consumption Fund - Regular - IDCW - Payout	10.9525
Edelweiss Recently Listed IPO Fund - DIRECT PLAN - IDCW Option	27.6094
Edelweiss Recently Listed IPO Fund Direct Plan Growth	27.6093
Edelweiss Recently Listed IPO Fund REGULAR PLAN - IDCW Option	25.8094
Edelweiss Recently Listed IPO Fund Regular Plan Growth	25.8108
Edelweiss Technology Fund - Direct Plan - Growth	11.8965
Edelweiss Technology Fund - Direct Plan - IDCW	11.8965
Edelweiss Technology Fund - Regular Plan - Growth	11.6286
Edelweiss Technology Fund - Regular Plan - IDCW	11.6286
Franklin Asian Equity Fund - Direct - Growth	33.2589
Franklin Asian Equity Fund - Direct - IDCW 	15.2303
Franklin Asian Equity Fund - Growth Plan	30.4325
Franklin Asian Equity Fund - IDCW 	14.3648
Franklin Build India Fund - Direct - Growth	160.9998
Franklin Build India Fund - Direct - IDCW 	52.8641
Franklin Build India Fund - IDCW 	43.8081
Franklin Build India Fund Growth Plan	140.1039
Franklin India Opportunities Fund - Direct - Growth	272.8579
Franklin INDIA OPPORTUNITIES FUND - Direct - IDCW 	43.2277
Franklin India Opportunities Fund - Growth	247.5461
Franklin INDIA OPPORTUNITIES FUND - IDCW 	38.4838
Franklin India Technology Fund - Direct - Growth	565.3718
Franklin India Technology Fund - Direct - IDCW 	53.6301
Franklin India Technology Fund - IDCW 	48.0586
Franklin India Technology Fund-Growth	513.8372
Groww Banking & Financial Services Fund - Direct Plan - Growth	12.0015
Groww Banking & Financial Services Fund - Regular - Growth	11.6844
Groww Banking & Financial Services Fund - Regular Plan - IDCW	11.6844
Groww Banking & Financial Services Fund-IDCW	12.0008
HDFC Banking & Financial Services Fund - Growth Option	17.18
HDFC Banking & Financial Services Fund - Growth Option - Direct Plan	18.218
HDFC Banking & Financial Services Fund - IDCW Option	15.081
HDFC Banking & Financial Services Fund - IDCW Option - Direct Plan	16.102
HDFC Business Cycle Fund - Growth Option	14.399
HDFC Business Cycle Fund - Growth Option - Direct Plan	14.878
HDFC Business Cycle Fund - IDCW Option	14.399
HDFC Business Cycle Fund - IDCW Option - Direct Plan	14.878
HDFC Defence Fund - Growth Option	25.442
HDFC Defence Fund - Growth Option - Direct Plan	26.063
HDFC Defence Fund - IDCW Option	25.442
HDFC Defence Fund - IDCW Option - Direct Plan	26.063
HDFC Housing Opportunities Fund  - Growth Option	22.39
HDFC Housing Opportunities Fund  - Growth Option - Direct Plan	24.183
HDFC Housing Opportunities Fund  - IDCW Option	16.051
HDFC Housing Opportunities Fund  - IDCW Option - Direct Plan	17.732
HDFC Infrastructure Fund - Growth Option - Direct Plan	52.287
HDFC Infrastructure Fund - Growth Plan	47.337
HDFC Infrastructure Fund - IDCW Option - Direct Plan	31.998
HDFC Infrastructure Fund - IDCW Plan	20.301
HDFC Manufacturing fund - Growth Option - Direct Plan	10.619
HDFC Manufacturing fund - Growth Option - Regular Plan	10.476
HDFC Manufacturing fund - IDCW - Direct Plan	10.619
HDFC Manufacturing fund - IDCW - Regular Plan	10.476
HDFC MNC Fund - Growth Option	12.957
HDFC MNC Fund - Growth Option - Direct Plan	13.316
HDFC MNC Fund - IDCW Option	12.957
HDFC MNC Fund - IDCW Option - Direct Plan	13.316
HDFC Non-Cyclical Consumer Fund - Growth Option	13.831
HDFC Non-Cyclical Consumer Fund - Growth Option - Direct Plan	14.165
HDFC Non-Cyclical Consumer Fund - IDCW Option	13.831
HDFC Non-Cyclical Consumer Fund - IDCW Option - Direct Plan	14.165
HDFC Pharma and Healthcare Fund - Growth Option	16.339
HDFC Pharma and Healthcare Fund - Growth Option - Direct Plan	16.685
HDFC Pharma and Healthcare Fund - IDCW Option	16.339
HDFC Pharma and Healthcare Fund - IDCW Option - Direct Plan	16.685
HDFC Technology Fund - Growth Option	13.834
HDFC Technology Fund - Growth Option - Direct Plan	14.139
HDFC Technology Fund - IDCW Option	13.834
HDFC Technology Fund - IDCW Option - Direct Plan	14.139
HDFC Transportation and Logistics Fund - Growth Option	15.437
HDFC Transportation and Logistics Fund - Growth Option - Direct Plan	15.786
HDFC Transportation and Logistics Fund - IDCW Option	15.437
HDFC Transportation and Logistics Fund - IDCW Option - Direct Plan	15.786
Helios Financial Services Fund - Direct Plan - Growth Option	11.66
Helios Financial Services Fund - Direct Plan - IDCW Option	11.66
Helios Financial Services Fund - Regular Plan - Growth Option	11.47
Helios Financial Services Fund - Regular Plan - IDCW Option	11.47
HSBC Business Cycles Fund - Direct Growth	47.9458
HSBC Business Cycles Fund - Direct IDCW	30.012
HSBC Business Cycles Fund - Regular Growth	43.5918
HSBC Business Cycles Fund - Regular IDCW	27.5416
HSBC Consumption Fund - Direct Growth	14.6058
HSBC Consumption Fund - Direct IDCW	14.6058
HSBC Consumption Fund - Regular Growth	14.2455
HSBC Consumption Fund - Regular IDCW	14.2455
HSBC Financial Services Fund - Direct Growth	11.7299
HSBC Financial Services Fund - Direct IDCW	11.7296
HSBC Financial Services Fund - Regular Growth	11.675
HSBC Financial Services Fund - Regular IDCW	11.6751
HSBC India Export Opportunities Fund - Direct Growth	9.7871
HSBC India Export Opportunities Fund - Direct IDCW	9.7871
HSBC India Export Opportunities Fund - Regular Growth	9.6843
HSBC India Export Opportunities Fund - Regular IDCW	9.6843
HSBC Infrastructure Fund - Direct Growth	53.3388
HSBC Infrastructure Fund - Direct IDCW	41.8333
HSBC Infrastructure Fund - Regular Growth	47.4733
HSBC Infrastructure Fund - Regular IDCW	37.4838
ICICI Prudential Banking and Financial Services Fund -  Growth	134.50
ICICI Prudential Banking and Financial Services Fund -  IDCW	31.30
ICICI Prudential Banking and Financial Services Fund - Direct Plan -  Growth	151.35
ICICI Prudential Banking and Financial Services Fund - Direct Plan -  IDCW	75.14
ICICI Prudential Bharat Consumption Fund - Direct Plan - Growth Option	26.63
ICICI Prudential Bharat Consumption Fund - Direct Plan - IDCW Option	18.84
ICICI Prudential Bharat Consumption Fund - Growth Option	24.80
ICICI Prudential Bharat Consumption Fund - IDCW Option	17.17
ICICI Prudential Business Cycle Fund Direct Plan Growth	25.49
ICICI Prudential Business Cycle Fund Direct Plan IDCW	20.03
ICICI Prudential Business Cycle Fund Growth	24.15
ICICI Prudential Business Cycle Fund IDCW	18.75
ICICI Prudential Commodities Fund - Direct Plan - Growth Option	44.13
ICICI Prudential Commodities Fund - Direct Plan - IDCW Option	31.38
ICICI Prudential Commodities Fund - Growth Option	40.90
ICICI Prudential Commodities Fund - IDCW Option	28.43
ICICI PRUDENTIAL ENERGY OPPORTUNITIES FUND - Direct Plan - Growth	10.19
ICICI PRUDENTIAL ENERGY OPPORTUNITIES FUND - Direct Plan - IDCW	10.19
ICICI PRUDENTIAL ENERGY OPPORTUNITIES FUND - Growth	10.07
ICICI PRUDENTIAL ENERGY OPPORTUNITIES FUND - IDCW	10.07
ICICI Prudential Equity Minimum Variance Fund - Direct Plan - Growth	10.56
ICICI Prudential Equity Minimum Variance Fund - Direct Plan - IDCW	10.56
ICICI Prudential Equity Minimum Variance Fund - Growth	10.48
ICICI Prudential Equity Minimum Variance Fund - IDCW	10.48
ICICI Prudential ESG Exclusionary Strategy Fund - Direct Plan - Growth	23.79
ICICI Prudential ESG Exclusionary Strategy Fund - Direct Plan - IDCW	18.17
ICICI Prudential ESG Exclusionary Strategy Fund - Growth	22.35
ICICI Prudential ESG Exclusionary Strategy Fund - IDCW	16.84
ICICI Prudential Exports & Services Fund - Direct Plan - Growth	178.24
ICICI Prudential Exports & Services Fund - Direct Plan - IDCW	79.16
ICICI Prudential Exports & Services Fund - Growth	163.72
ICICI Prudential Exports & Services Fund - IDCW	40.25
ICICI Prudential FMCG Fund - Direct Plan -  Growth	519.59
ICICI Prudential FMCG Fund - Direct Plan -  IDCW	170.58
ICICI Prudential FMCG Fund - Growth	471.61
ICICI Prudential FMCG Fund - IDCW	87.17
ICICI PRUDENTIAL HOUSING OPPORTUNITIES FUND - Direct Plan Growth	17.80
ICICI PRUDENTIAL HOUSING OPPORTUNITIES FUND - Direct Plan IDCW	16.37
ICICI PRUDENTIAL HOUSING OPPORTUNITIES FUND - Growth	17.07
ICICI PRUDENTIAL HOUSING OPPORTUNITIES FUND - IDCW	15.65
ICICI Prudential India Opportunities Fund - Cumulative Option	35.54
ICICI Prudential India Opportunities Fund - Direct Plan - Cumulative Option	38.68
ICICI Prudential India Opportunities Fund - Direct Plan - IDCW Option	25.83
ICICI Prudential India Opportunities Fund - IDCW Option	22.99
ICICI Prudential Infrastructure Fund - Direct Plan -  Growth	210.78
ICICI Prudential Infrastructure Fund - Direct Plan -  IDCW	48.65
ICICI Prudential Infrastructure Fund - Growth	194.38
ICICI Prudential Infrastructure Fund - IDCW	29.98
ICICI Prudential Innovation Fund - Direct Plan - Growth	18.68
ICICI Prudential Innovation Fund - Direct Plan - IDCW	17.15
ICICI Prudential Innovation Fund - Growth	18.21
ICICI Prudential Innovation Fund - IDCW	16.70
ICICI Prudential Manufacturing Fund - Cumulative Option	34.39
ICICI Prudential Manufacturing Fund - Direct Plan - Cumulative Option	37.00
ICICI Prudential Manufacturing Fund - Direct Plan - IDCW Option	24.00
ICICI Prudential Manufacturing Fund - IDCW Option	21.69
ICICI Prudential MNC Fund - Direct Plan - Growth Option	29.77
ICICI Prudential MNC Fund - Direct Plan - IDCW Option	19.46
ICICI Prudential MNC Fund - Growth Option	27.52
ICICI Prudential MNC Fund - IDCW Option	17.51
ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - Cumulative Option	38.73
ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - Direct Plan - Cumulative Option	41.70
ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - Direct Plan - IDCW Option	27.22
ICICI Prudential Pharma Healthcare and Diagnostics (P.H.D) Fund - IDCW Option	24.64
ICICI Prudential PSU Equity Fund - Direct Plan - Growth	21.25
ICICI Prudential PSU Equity Fund - Direct Plan - IDCW	19.52
ICICI Prudential PSU Equity Fund - Growth	20.43
ICICI Prudential PSU Equity Fund - IDCW	18.71
ICICI Prudential Quality Fund - Direct Plan - Growth	10.15
ICICI Prudential Quality Fund - Direct Plan - IDCW	10.15
ICICI Prudential Quality Fund - Growth	10.14
ICICI Prudential Quality Fund - IDCW	10.14
ICICI Prudential Quant Fund Direct Plan Growth	23.36
ICICI Prudential Quant Fund Direct Plan IDCW	16.42
ICICI Prudential Quant Fund Growth	22.67
ICICI Prudential Quant Fund IDCW	15.82
ICICI Prudential Rural Opportunities Fund - Direct Plan - Growth	10.96
ICICI Prudential Rural Opportunities Fund - Direct Plan - IDCW	10.96
ICICI Prudential Rural Opportunities Fund - Growth	10.91
ICICI Prudential Rural Opportunities Fund - IDCW	10.91
ICICI Prudential Technology Fund - Direct Plan -  Growth	224.95
ICICI Prudential Technology Fund - Direct Plan -  IDCW	143.86
ICICI Prudential Technology Fund - Growth	202.45
ICICI Prudential Technology Fund - IDCW	69.76
ICICI PRUDENTIAL TRANSPORTATION AND LOGISTICS FUND - Direct Plan - Growth	18.91
ICICI PRUDENTIAL TRANSPORTATION AND LOGISTICS FUND - Direct Plan - IDCW	17.44
ICICI PRUDENTIAL TRANSPORTATION AND LOGISTICS FUND - Growth	18.25
ICICI PRUDENTIAL TRANSPORTATION AND LOGISTICS FUND - IDCW	16.80
ICICI Prudential US Bluechip Equity Fund - Direct Plan -  Growth	69.49
ICICI Prudential US Bluechip Equity Fund - Direct Plan -  IDCW	69.49
ICICI Prudential US Bluechip Equity Fund - Growth	62.27
ICICI Prudential US Bluechip Equity Fund - IDCW	62.27
Invesco India Business Cycle Fund - Direct Plan - Growth	12.17
Invesco India Business Cycle Fund - Direct Plan - IDCW	12.18
Invesco India Business Cycle Fund - Growth	12.11
Invesco India Business Cycle Fund - IDCW	12.11
Invesco India ESG Integration Strategy Fund - Direct Plan - Growth	19
Invesco India ESG Integration Strategy Fund - Direct Plan - IDCW (Payout / Reinvestment)	15.5
Invesco India ESG Integration Strategy Fund - Growth	17.74
Invesco India ESG Integration Strategy Fund - IDCW (Payout / Reinvestment)	14.31
Invesco India Financial Services Fund - Direct Plan - Growth	164.98
Invesco India Financial Services Fund - Direct Plan - IDCW (Payout / Reinvestment)	84.93
Invesco India Financial Services Fund - Regular Plan -  IDCW (Payout / Reinvestment)	70.46
Invesco India Financial Services Fund - Retail Growth	138.17
Invesco India Infrastructure Fund - Direct Plan - Growth Option	77.22
Invesco India Infrastructure Fund - Direct Plan - IDCW (Payout / Reinvestment)	51.67
Invesco India Infrastructure Fund - Growth Option	64.32
Invesco India Infrastructure Fund - IDCW (Payout / Reinvestment)	41.34
Invesco India Manufacturing Fund - Direct - Growth	10.2
Invesco India Manufacturing Fund - Direct - IDCW	10.2
Invesco India Manufacturing Fund - Regular - Growth	10.06
Invesco India Manufacturing Fund - Regular - IDCW	10.07
Invesco India PSU Equity Fund - Direct Plan - Growth	76.04
Invesco India PSU Equity Fund - Direct Plan - IDCW (Payout / Reinvestment)	51.3
Invesco India PSU Equity Fund - Growth	64.15
Invesco India PSU Equity Fund - IDCW (Payout / Reinvestment)	42.44
Invesco India Technology Fund - Direct - Growth	9.76
Invesco India Technology Fund - Direct - IDCW	9.76
Invesco India Technology Fund - Regular - Growth	9.64
